timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 9, 2025 @ 19:34:12.362","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.343","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.337","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.298","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.298","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.271","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.269","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.241","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.236","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.203","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.203","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.172","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.171","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.143","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.142","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.110","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 9, 2025 @ 19:34:12.110","DESKTOP-O7P9I53","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"Jun 9, 2025 @ 19:34:12.079","DESKTOP-O7P9I53","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 9, 2025 @ 19:34:12.078","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 9, 2025 @ 19:34:12.017","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:12.016","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.984","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.983","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.954","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.953","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.923","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.923","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.890","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.890","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 9, 2025 @ 19:34:11.859","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.858","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.829","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.827","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation WaasMedic Agent Exe","5","61603"
"Jun 9, 2025 @ 19:34:11.798","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 9, 2025 @ 19:34:11.796","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.767","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.766","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.734","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.733","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.702","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.701","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.670","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.642","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Network Realtime Inspection Service","5","61603"
"Jun 9, 2025 @ 19:34:11.641","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.611","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Real-Time Protection\\DisableRealtimeMonitoring by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.577","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.577","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.551","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation MoUSO Core Worker Process","5","61603"
"Jun 9, 2025 @ 19:34:11.515","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.514","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.484","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Activation Client","5","61603"
"Jun 9, 2025 @ 19:34:11.451","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.451","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Activation Client","5","61603"
"Jun 9, 2025 @ 19:34:11.422","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:11.421","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 9, 2025 @ 19:34:11.389","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\Directory\\shellex\\ContextMenuHandlers\\EPP\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.389","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation WaasMedic Agent Exe","5","61603"
"Jun 9, 2025 @ 19:34:11.357","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\Drive\\shellex\\ContextMenuHandlers\\EPP\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.357","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\*\\shellex\\ContextMenuHandlers\\EPP\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.328","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\MDCoreSvc\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.326","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{4DB116D1-9B24-4DFC-946B-BFE03E852002}\\InProcServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.297","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{2DCD7FDB-8809-48E4-8E4F-3157C57CF987}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.295","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft® Volume Shadow Copy Service","5","61603"
"Jun 9, 2025 @ 19:34:11.264","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.264","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.238","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.236","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.202","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.171","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 9, 2025 @ 19:34:11.170","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.139","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation ","5","61603"
"Jun 9, 2025 @ 19:34:11.139","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.111","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Distributed Transaction Coordinator Service","5","61603"
"Jun 9, 2025 @ 19:34:11.076","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Type by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.076","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:11.050","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\MaxSizeUpper by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.048","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\MaxSize by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.014","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\ChannelAccess by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:11.014","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Isolation by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.984","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Enabled by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.983","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\OwningPublisher by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.952","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Type by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.951","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\MaxSizeUpper by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.920","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\MaxSize by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.919","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\ChannelAccess by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.890","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Enabled by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.890","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Isolation by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.859","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\OwningPublisher by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.857","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Modules Installer Worker","5","61603"
"Jun 9, 2025 @ 19:34:10.826","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:10.795","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Device Association Framework Provider Host","5","61603"
"Jun 9, 2025 @ 19:34:10.763","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:10.763","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Modules Installer","5","61603"
"Jun 9, 2025 @ 19:34:10.736","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Sink to receive asynchronous callbacks for WMI client application","5","61603"
"Jun 9, 2025 @ 19:34:10.704","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:10.703","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Problem Reporting","5","61603"
"Jun 9, 2025 @ 19:34:10.672","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.672","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.643","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:10.642","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\MDCoreSvc\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.610","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 9, 2025 @ 19:34:10.575","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.575","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.544","DESKTOP-O7P9I53","Windows command prompt started by an abnormal process","4","92052"
"Jun 9, 2025 @ 19:34:10.543","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\NetworkList\\Profiles\\{B9D63F97-E4DD-48BB-95DF-8CA7C141AEB2}\\DateLastConnected by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 9, 2025 @ 19:34:10.543","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.542","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.536","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"Jun 9, 2025 @ 19:34:10.535","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware SVGA Helper Service","5","61603"
"Jun 9, 2025 @ 19:34:10.404","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.391","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.341","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Antimalware Service Executable","5","61603"
"Jun 9, 2025 @ 19:34:10.327","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Wazuh Agent","5","61603"
"Jun 9, 2025 @ 19:34:10.294","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware Tools Core Service","5","61603"
"Jun 9, 2025 @ 19:34:10.279","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware SVGA Helper Service","5","61603"
"Jun 9, 2025 @ 19:34:10.267","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware Guest Authentication Service","5","61603"
"Jun 9, 2025 @ 19:34:10.250","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Acquire License From Store","5","61603"
"Jun 9, 2025 @ 19:34:10.233","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation System activity monitor","5","61603"
"Jun 9, 2025 @ 19:34:10.187","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 9, 2025 @ 19:34:10.155","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.140","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Antimalware Core Service","5","61603"
"Jun 9, 2025 @ 19:34:10.106","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:34:10.091","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Internet Information Services","5","61603"
"Jun 9, 2025 @ 19:34:09.919","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation DXGI Adapter Cache","5","61603"
"Jun 9, 2025 @ 19:34:09.873","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Spooler SubSystem App","5","61603"
"Jun 9, 2025 @ 19:34:09.653","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 9, 2025 @ 19:34:09.527","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Updateability From SCM","5","61603"
"Jun 9, 2025 @ 19:34:09.280","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Logon User Interface Host","5","61603"
"Jun 9, 2025 @ 19:34:09.218","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Desktop Window Manager","5","61603"
"Jun 9, 2025 @ 19:34:09.089","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Lsa\\ProductType by C:\\Windows\\system32\\lsass.exe","5","61615"
"Jun 9, 2025 @ 19:34:09.058","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Lsa\\LsaCfgFlagsDefault by C:\\Windows\\system32\\lsass.exe","5","61615"
"Jun 9, 2025 @ 19:34:08.995","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Services and Controller app","5","61603"
"Jun 9, 2025 @ 19:34:08.792","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{ffbb6e3f-ccfe-4d84-90d9-421418b03a8e}\\##?#ROOT#SYSTEM#0000#{ffbb6e3f-ccfe-4d84-90d9-421418b03a8e}\\#{EEC12DB6-AD9C-4168-8658-B03DAEF417FE}&amp;{ABD61E00-9350-47e2-A632-4438B90C6641}\\Device Parameters\\FriendlyName by System","5","61615"
"Jun 9, 2025 @ 19:34:08.761","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\\##?#ROOT#SYSTEM#0000#{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\\#{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&amp;{CF1DDA2C-9743-11D0-A3EE-00A0C9223196}\\Device Parameters\\FriendlyName by System","5","61615"
"Jun 9, 2025 @ 19:34:08.746","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{0a4252a0-7e70-11d0-a5d6-28db04c10000}\\##?#ROOT#SYSTEM#0000#{0a4252a0-7e70-11d0-a5d6-28db04c10000}\\#{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&amp;{0A4252A0-7E70-11D0-A5D6-28DB04C10000}\\Device Parameters\\FriendlyName by System","5","61615"
"Jun 9, 2025 @ 19:34:08.125","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:08.098","hat-VMware-Virtual-Platform","Wazuh server started.","3","502"
"Jun 9, 2025 @ 19:34:07.400","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:07.228","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:05.773","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 9, 2025 @ 19:34:05.742","DESKTOP-O7P9I53","Name resolution for the name wpad timed out","5","61109"
"Jun 9, 2025 @ 19:34:05.696","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:05.476","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:05.429","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:04.554","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:04.475","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:03.959","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:03.786","DESKTOP-O7P9I53","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 19:34:03.754","DESKTOP-O7P9I53","License activation (slui.exe) failed.","5","60646"
"Jun 9, 2025 @ 19:34:03.740","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:34:03.691","DESKTOP-O7P9I53","License activation (slui.exe) failed.","5","60646"
